time_s,ref_speed_kmh,segment,expected_phase,segment_desc
32.3,26.96,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.4,27.13,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.5,27.30,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.6,27.47,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.7,27.64,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.8,27.81,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
32.9,27.98,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.0,28.15,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.1,28.32,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.2,28.49,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.3,28.66,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.4,28.83,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.5,29.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.6,29.17,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.7,29.34,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.8,29.51,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
33.9,29.68,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.0,29.85,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.1,30.02,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.2,30.19,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.3,30.36,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.4,30.53,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.5,30.70,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.6,30.87,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.7,31.04,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.8,31.21,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
34.9,31.38,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.0,31.55,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.1,31.72,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.2,31.89,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.3,32.06,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.4,32.23,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.5,32.40,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.6,32.57,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.7,32.74,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.8,32.91,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
35.9,33.08,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.0,33.25,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.1,33.42,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.2,33.58,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.3,33.75,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.4,33.92,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.5,34.09,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.6,34.26,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.7,34.43,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.8,34.60,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
36.9,34.77,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.0,34.94,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.1,35.11,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.2,35.28,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.3,35.45,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.4,35.62,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.5,35.79,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.6,35.96,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.7,36.13,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.8,36.30,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
37.9,36.47,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.0,36.64,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.1,36.81,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.2,36.98,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.3,37.15,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.4,37.32,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.5,37.49,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.6,37.66,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.7,37.83,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.8,38.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
38.9,38.17,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.0,38.34,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.1,38.51,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.2,38.68,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.3,38.85,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.4,39.02,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.5,39.19,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.6,39.36,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.7,39.53,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.8,39.70,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
39.9,39.87,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.0,40.04,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.1,40.21,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.2,40.38,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.3,40.55,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.4,40.72,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.5,40.89,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.6,41.06,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.7,41.23,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.8,41.40,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
40.9,41.57,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.0,41.74,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.1,41.91,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.2,42.08,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.3,42.25,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.4,42.42,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.5,42.58,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.6,42.75,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.7,42.92,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.8,43.09,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
41.9,43.26,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.0,43.43,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.1,43.60,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.2,43.77,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.3,43.94,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.4,44.11,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.5,44.28,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.6,44.45,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.7,44.62,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.8,44.79,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
42.9,44.96,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.0,45.13,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.1,45.30,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.2,45.47,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.3,45.64,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.4,45.81,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.5,45.98,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.6,46.15,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.7,46.32,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.8,46.49,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
43.9,46.66,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.0,46.83,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
44.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
45.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
46.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
47.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
48.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
49.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
50.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.2,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.3,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.4,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.5,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.6,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.7,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.8,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
51.9,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
52.0,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
52.1,47.00,2,DRIVE,中率加速(p50)→巡航47(WLTP Low/Mid代表)
52.2,46.92,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.3,46.84,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.4,46.76,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.5,46.68,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.6,46.60,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.7,46.52,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.8,46.44,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
52.9,46.36,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.0,46.28,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.1,46.20,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.2,46.12,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.3,46.05,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.4,45.97,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.5,45.89,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.6,45.81,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.7,45.73,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.8,45.65,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
53.9,45.57,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.0,45.49,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.1,45.41,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.2,45.33,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.3,45.25,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.4,45.17,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.5,45.09,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.6,45.01,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.7,44.93,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.8,44.85,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
54.9,44.77,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.0,44.69,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.1,44.61,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.2,44.53,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.3,44.45,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.4,44.38,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.5,44.30,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.6,44.22,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.7,44.14,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.8,44.06,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
55.9,43.98,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.0,43.90,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.1,43.82,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.2,43.74,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.3,43.66,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.4,43.58,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.5,43.50,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.6,43.42,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.7,43.34,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.8,43.26,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
56.9,43.18,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.0,43.10,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.1,43.02,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.2,42.94,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.3,42.86,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.4,42.78,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.5,42.70,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
57.6,42.62,3,DRIVE,緩減速0.8(エンブレ未満→アクセル調整=DRIVE)→巡航40
